Time,CPU,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_INSTRS,BRANCH_MISSES,L1_ICACHE_MISS,L1_DCACHE_MISS,ITLB_MISSES,L2_CACHE_MISS,DTLB_MISSES,LoadType,Rep
2025-05-16 15:52:58,0,383758041,776188208,1546788,152272981,2510418,75584,5643581,164593,1156983,344742,ctx,2
2025-05-16 15:52:58,1,87066493,119539548,452879,23524444,618595,101014,3877962,62713,77082,79799,ctx,2
2025-05-16 15:52:58,2,59483879,64440478,777380,12803126,518208,71472,1095071,45091,57338,68461,ctx,2
2025-05-16 15:52:58,3,13372987,3422036,98947,770577,86316,12299,141017,4819,2904,9294,ctx,2
2025-05-16 15:52:58,4,156006237,253665501,780122,51280726,1376666,229292,4950548,108579,305669,133647,ctx,2
2025-05-16 15:52:58,5,55005521,40852009,646357,8460347,521194,83079,1024553,65645,31649,120789,ctx,2
2025-05-16 15:52:58,6,28198123,12362254,320792,2555501,217910,22896,179562,21671,8942,38919,ctx,2
2025-05-16 15:52:58,7,46391931,14077651,196617,3060819,296407,35565,188076,6906,6270,11584,ctx,2
2025-05-16 15:52:58,8,99085085,48545328,468412,9990633,662915,178075,1494140,29226,44391,57167,ctx,2
2025-05-16 15:52:58,9,16495924,4884001,106743,1065213,114355,7378,70794,3011,4856,9821,ctx,2
2025-05-16 15:52:58,10,91927710,26890269,260571,5670479,554680,74222,284851,19261,17665,29649,ctx,2
2025-05-16 15:52:58,11,10114235,2150995,27710,503555,55634,9231,107046,92,451,393,ctx,2
2025-05-16 15:52:58,12,198520365,71447280,433114,14927349,1191902,164033,771064,24616,59545,43374,ctx,2
2025-05-16 15:52:58,13,19601756,6148359,276975,1349724,118084,32889,336435,23211,3167,6188,ctx,2
2025-05-16 15:52:58,14,30045045,12067199,248460,2351786,196225,10592,92128,5416,3774,21339,ctx,2
2025-05-16 15:52:58,15,13785632,4495782,47907,991303,107250,9348,101497,2586,1926,1027,ctx,2
2025-05-16 15:52:58,0,304161761,631020314,836018,124176401,2009023,193197,9238602,164017,947140,207510,ctx,2
2025-05-16 15:52:58,1,338647320,738477322,1054349,144823164,1837020,187152,19014070,234266,539172,182196,ctx,2
2025-05-16 15:52:58,2,28874565,14529492,385167,3102287,195703,50500,569924,31189,20423,43250,ctx,2
2025-05-16 15:52:58,3,15500359,6257596,88712,1292708,91997,11598,281124,6100,7035,23842,ctx,2
2025-05-16 15:52:58,4,60352815,26056627,659133,5591277,373848,52047,898423,28518,161872,64618,ctx,2
2025-05-16 15:52:58,5,44544930,31824046,653335,4610458,280628,83008,1309740,70671,29213,94926,ctx,2
2025-05-16 15:52:58,6,28946991,11988678,354080,2635568,235119,27933,279922,19874,10632,43081,ctx,2
2025-05-16 15:53:00,7,13088634,2952053,57290,672438,76462,18931,222106,4575,12386,9004,ctx,2
2025-05-16 15:53:00,8,43821403,47069925,532172,10496216,286551,86458,1304633,25471,17587,64991,ctx,2
2025-05-16 15:53:00,9,131817903,27967431,73543,6122666,755790,48011,141978,5150,20683,7451,ctx,2
2025-05-16 15:53:00,10,144804296,40852090,272162,8972860,936082,107208,384280,17972,49905,20801,ctx,2
2025-05-16 15:53:00,11,10910656,2231754,17271,520758,56265,10426,104351,81,348,398,ctx,2
2025-05-16 15:53:00,12,43292208,46442050,402346,9513525,226006,36772,844999,37477,64738,66808,ctx,2
2025-05-16 15:53:00,13,19473738,6962577,292404,1576523,138421,37202,468013,26319,5141,7686,ctx,2
2025-05-16 15:53:00,14,23048955,10049737,269865,2132754,229528,16116,160658,9994,6528,25953,ctx,2
2025-05-16 15:53:00,15,13167526,3205007,38341,727495,82138,13638,113604,2245,1758,1226,ctx,2
2025-05-16 15:53:00,0,240756767,396202707,724714,77935909,1284911,97325,5451575,107642,599557,153244,ctx,2
2025-05-16 15:53:00,1,132204304,236713171,549966,46559309,661719,96732,6805551,82102,181704,135967,ctx,2
2025-05-16 15:53:00,2,90711366,35998762,358347,5400672,564147,79736,493221,19485,17709,31736,ctx,2
2025-05-16 15:53:00,3,29592120,19097397,196241,3812570,133825,18414,859091,5528,39646,20481,ctx,2
2025-05-16 15:53:00,4,87130006,54471763,1326021,8451184,545894,101708,1220819,76230,77287,146062,ctx,2
2025-05-16 15:53:00,5,37165372,18549673,385605,3716156,227570,41079,783969,29108,26704,56903,ctx,2
2025-05-16 15:53:00,6,123686857,48370882,508447,10043712,759888,49116,455653,14459,35276,134646,ctx,2
2025-05-16 15:53:00,7,42801811,10507326,66444,2500695,256344,36528,524718,2302,41318,37498,ctx,2
2025-05-16 15:53:00,8,44991640,10984364,145048,2426620,275470,105113,1158771,14128,12914,71880,ctx,2
2025-05-16 15:53:00,9,48233984,29558651,152420,5951639,254413,10603,264622,2023,48221,136449,ctx,2
2025-05-16 15:53:00,10,36757531,26891662,365418,5288897,345650,41622,552700,21900,9575,41016,ctx,2
2025-05-16 15:53:00,11,35325719,22789162,163366,4499234,225731,50350,1180796,13691,9887,95963,ctx,2
2025-05-16 15:53:00,12,50253702,38690413,597076,8628376,317038,137276,2023466,77940,12500,72844,ctx,2
2025-05-16 15:53:00,13,49190687,34068318,525516,7012836,324193,49855,1355282,25975,44753,38945,ctx,2
2025-05-16 15:53:00,14,90326466,29182892,248927,6293422,549781,36906,229590,11891,19607,37758,ctx,2
2025-05-16 15:53:00,15,27985740,21211359,155619,4219604,131886,12686,488185,3201,38511,26548,ctx,2
2025-05-16 15:53:01,0,43038341,25406716,977385,5384721,394307,62125,571304,42602,25103,77764,ctx,2
2025-05-16 15:53:01,1,16271737,9290109,223383,2214304,93346,34279,618873,15661,4663,27401,ctx,2
2025-05-16 15:53:01,2,35247058,12548967,283810,2611822,265590,36188,298990,12476,12688,17976,ctx,2
2025-05-16 15:53:01,3,10205959,2965881,28698,670323,62350,10507,109669,1535,1888,690,ctx,2
2025-05-16 15:53:01,4,51224336,19365498,647162,4150584,341559,84354,628572,56697,22779,69850,ctx,2
2025-05-16 15:53:01,5,19444516,25141757,68558,5627198,112372,11568,107717,4263,1985,5912,ctx,2
2025-05-16 15:53:01,6,54780711,17457753,350500,3820829,342639,28105,160650,15690,12013,30647,ctx,2
2025-05-16 15:53:01,7,12528794,2499622,57142,582841,71135,9837,84073,448,1698,2110,ctx,2
2025-05-16 15:53:01,8,38416651,10369781,102881,2287677,255388,89967,481979,7955,5922,14375,ctx,2
2025-05-16 15:53:01,9,10717417,2271055,24359,526059,58565,3722,37888,73,1688,669,ctx,2
2025-05-16 15:53:01,10,92354451,21118544,170291,4644072,529210,36848,139038,8753,12062,14404,ctx,2
2025-05-16 15:53:01,11,12429904,3091282,30774,698965,80400,20456,204238,2005,426,1455,ctx,2
2025-05-16 15:53:01,12,106747722,25615636,379963,5587053,627584,207087,764809,38431,6726,19959,ctx,2
2025-05-16 15:53:01,13,10791758,2357325,36347,542242,61616,19325,167312,2643,433,1024,ctx,2
2025-05-16 15:53:01,14,72918485,17450681,139433,3834485,421206,31902,134434,6434,11274,12097,ctx,2
2025-05-16 15:53:01,15,8885208,1961977,8826,458484,50929,5019,63214,310,1407,92,ctx,2
2025-05-16 15:53:01,0,61095984,50869177,949230,9565139,414283,70534,1052086,46827,37482,89612,ctx,2
2025-05-16 15:53:01,1,15556741,6576144,181640,1567988,84829,32787,582928,15533,3555,29490,ctx,2
2025-05-16 15:53:01,2,36255021,19466038,505739,4355859,334908,38279,656731,27675,62558,41597,ctx,2
2025-05-16 15:53:01,3,11676314,4066360,72433,859023,95871,11881,116949,1850,1892,1132,ctx,2
2025-05-16 15:53:01,4,40014468,32488367,773594,7018864,283560,69596,951085,56414,112193,94628,ctx,2
2025-05-16 15:53:01,5,18313434,7237635,112018,1716476,121316,15026,213024,9138,3154,13112,ctx,2
2025-05-16 15:53:01,6,18754342,7163833,219432,1527446,160238,18238,331455,13669,5667,27902,ctx,2
2025-05-16 15:53:03,7,11171196,2378135,41777,548363,66781,10781,105910,782,2340,1885,ctx,2
2025-05-16 15:53:03,8,75309857,22792851,279952,5010303,507942,142992,1043661,11319,7290,29539,ctx,2
2025-05-16 15:53:03,9,11531004,3279087,46465,732094,84071,6021,54823,1093,2099,2120,ctx,2
2025-05-16 15:53:03,10,164137711,34795564,65267,7652235,921962,60849,114250,2585,20467,8645,ctx,2
2025-05-16 15:53:03,11,17544122,7365831,145088,1594305,182048,23345,249217,2727,599,2042,ctx,2
2025-05-16 15:53:03,12,75365781,24119520,315888,3883144,409861,164802,1287687,39874,6735,32918,ctx,2
2025-05-16 15:53:03,13,14363636,4415662,103647,1020714,107929,27518,282298,4225,641,2582,ctx,2
2025-05-16 15:53:03,14,14028590,4083080,108629,844510,92894,8628,60124,3935,2589,9904,ctx,2
2025-05-16 15:53:03,15,10651426,2402293,19967,557259,61519,8731,67808,27,1373,83,ctx,2
2025-05-16 15:53:03,0,170711955,156422333,933140,32312886,1313208,163081,2511797,68889,184294,164878,ctx,2
2025-05-16 15:53:03,1,48251378,31464024,544106,6714122,298529,75532,2138081,47212,27001,144270,ctx,2
2025-05-16 15:53:03,2,63178603,28397749,449055,6000363,422456,91900,848786,40578,38224,98354,ctx,2
2025-05-16 15:53:03,3,24979157,16019328,166530,3186008,136641,16915,753530,3719,34297,42768,ctx,2
2025-05-16 15:53:03,4,115293621,112968079,731084,22479960,731321,95117,1901095,56171,147151,145658,ctx,2
2025-05-16 15:53:03,5,173431481,295633915,692078,58316611,1241469,164865,5044093,90333,440524,227164,ctx,2
2025-05-16 15:53:03,6,82946926,55494099,465433,9510795,500456,34512,507776,26553,51885,63906,ctx,2
2025-05-16 15:53:03,7,32930863,23386940,249980,4290078,167126,16057,519902,2382,33751,92213,ctx,2
2025-05-16 15:53:03,8,39866413,22524724,617282,4835684,344002,102771,1247335,21067,11667,49179,ctx,2
2025-05-16 15:53:03,9,34518110,24331006,199067,4900475,223269,10684,319976,4999,38523,125426,ctx,2
2025-05-16 15:53:03,10,114472481,27460351,237412,5907773,668592,49969,299041,22595,23999,53676,ctx,2
2025-05-16 15:53:03,11,25928207,18360257,111302,3611230,122317,27416,1008537,1514,5159,78781,ctx,2
2025-05-16 15:53:03,12,53003425,31276750,664602,6520080,341573,116319,2159194,46515,39289,131582,ctx,2
2025-05-16 15:53:03,13,33013764,19807819,396858,4396602,205421,78884,1073277,32193,17476,27681,ctx,2
2025-05-16 15:53:03,14,103634598,30819499,187334,6617356,583833,46016,277389,14536,24626,73082,ctx,2
2025-05-16 15:53:03,15,27903718,7662756,82805,1626750,181981,33511,604696,6419,90044,7464,ctx,2
2025-05-16 15:53:04,0,45567636,35588788,877330,7765680,324114,65007,577381,45515,23437,70891,ctx,2
2025-05-16 15:53:04,1,33520567,16214224,578247,3555728,219252,66908,872966,38350,5206,47495,ctx,2
2025-05-16 15:53:04,2,45802785,14853222,469756,3138739,326827,66899,514679,37887,18781,42723,ctx,2
2025-05-16 15:53:04,3,10241735,2438106,41481,548103,64942,11772,108840,1829,1913,1288,ctx,2
2025-05-16 15:53:04,4,198036058,425119682,575443,83290107,1108668,57344,5763005,110605,644038,148149,ctx,2
2025-05-16 15:53:04,5,79698865,154634239,239368,30397431,453480,31139,2187177,41669,233086,52220,ctx,2
2025-05-16 15:53:04,6,20545708,6434301,304761,1368811,157741,13325,137642,16680,5786,22372,ctx,2
2025-05-16 15:53:04,7,11948746,2626088,35536,600070,69773,4145,39997,372,1109,1829,ctx,2
2025-05-16 15:53:04,8,18842945,5689456,231257,1264257,145171,68481,495437,13352,5016,26168,ctx,2
2025-05-16 15:53:04,9,16435066,6639384,188990,1378831,106044,12211,136595,12646,10293,23414,ctx,2
2025-05-16 15:53:04,10,153233436,33920409,55463,7450195,876675,53223,102037,2929,25287,5967,ctx,2
2025-05-16 15:53:04,11,55337413,11548751,14351,2556209,309937,66841,188854,489,1883,1158,ctx,2
2025-05-16 15:53:04,12,79622973,30864074,262344,6133249,446531,157189,917750,40211,13793,30790,ctx,2
2025-05-16 15:53:04,13,20775139,14755311,224268,3440712,121125,43919,386629,13919,1603,11710,ctx,2
2025-05-16 15:53:04,14,72484139,15753590,59003,3473657,408524,33949,99262,3232,11117,8400,ctx,2
2025-05-16 15:53:04,15,10468570,2357885,18259,545982,61535,15765,128143,1092,1924,527,ctx,2
2025-05-16 15:53:04,0,52810467,52281227,758974,11373898,426112,65759,1001359,54025,60930,102659,ctx,2
2025-05-16 15:53:04,1,25589934,12099103,210052,2588495,130534,71759,1075112,24273,7550,51616,ctx,2
2025-05-16 15:53:04,2,31056810,10254954,250358,2297197,233040,42874,384495,22176,5965,31692,ctx,2
2025-05-16 15:53:04,3,12191668,3903379,77064,855569,103964,11318,115804,1715,1773,1097,ctx,2
2025-05-16 15:53:04,4,46655268,35917804,684413,4738219,337261,59241,988994,44224,69090,78109,ctx,2
2025-05-16 15:53:04,5,13885106,4616663,109049,1018208,113085,10138,81456,943,2136,3530,ctx,2
2025-05-16 15:53:04,6,29740718,10203853,249948,2231193,258781,11043,77558,11000,8006,21693,ctx,2
2025-05-16 15:53:06,7,13438602,3883395,76534,875335,99154,7179,73043,1967,2027,4074,ctx,2
2025-05-16 15:53:06,8,104054702,41051458,143431,8278259,583564,178767,774616,7568,14555,18190,ctx,2
2025-05-16 15:53:06,9,9338718,1891070,10972,439293,51429,4033,38774,290,1145,1334,ctx,2
2025-05-16 15:53:06,10,65476031,14417904,60566,3175415,374014,55672,198078,4341,12311,8946,ctx,2
2025-05-16 15:53:06,11,10362525,2234601,10430,514151,55902,14301,147495,24,447,510,ctx,2
2025-05-16 15:53:06,12,55166203,35262199,715711,6967208,317933,118884,1451548,39687,10523,39475,ctx,2
2025-05-16 15:53:06,13,18627089,5112654,264923,1099670,129823,56949,531065,26843,2576,18229,ctx,2
2025-05-16 15:53:06,14,67794452,30218175,132550,6709992,376634,33989,194505,13396,11795,26648,ctx,2
2025-05-16 15:53:06,15,12301582,2887841,22936,660592,72946,19617,177818,3026,1925,1566,ctx,2
2025-05-16 15:53:06,0,59079520,56116079,781480,13361060,392313,90074,1077593,58195,23488,80456,ctx,2
2025-05-16 15:53:06,1,77688511,30144388,187746,6227635,407620,114299,1421063,7349,28189,93533,ctx,2
2025-05-16 15:53:06,2,40820130,25453339,581521,5349804,221770,31206,803960,22938,25326,141055,ctx,2
2025-05-16 15:53:06,3,30528798,20603687,178124,3997892,138645,19398,971902,8531,32897,66803,ctx,2
2025-05-16 15:53:06,4,51276592,30568513,741132,6166441,290572,48862,1336228,30124,159706,196640,ctx,2
2025-05-16 15:53:06,5,48371899,31873392,896352,6113489,334054,57839,759602,45372,26430,89651,ctx,2
2025-05-16 15:53:06,6,114468065,31607000,304522,6898152,675954,46664,286658,23941,27981,40190,ctx,2
2025-05-16 15:53:06,7,32093758,21272637,162212,4289655,170148,8241,309888,4400,25713,106642,ctx,2
2025-05-16 15:53:06,8,69516186,29832542,397157,6415280,481220,144609,1632873,32133,29709,109313,ctx,2
2025-05-16 15:53:06,9,21519314,9732575,161483,2032251,141579,11432,316850,9932,5583,41555,ctx,2
2025-05-16 15:53:06,10,51122096,21037785,329702,4508383,405556,48784,461782,18195,27862,75762,ctx,2
2025-05-16 15:53:06,11,28685935,33229242,201986,7160492,143070,43519,860208,20423,17515,68500,ctx,2
2025-05-16 15:53:06,12,89834145,25762792,291324,5497658,561250,150010,977960,16455,10327,46939,ctx,2
2025-05-16 15:53:06,13,41395567,31017345,429715,4537256,161733,50476,1879868,21556,19662,70030,ctx,2
2025-05-16 15:53:06,14,65797894,24604243,146726,5280999,367089,25860,260833,5365,38371,55013,ctx,2
2025-05-16 15:53:06,15,19945342,6094887,81516,1533056,134298,32484,489527,8848,31889,13059,ctx,2
2025-05-16 15:53:08,0,38492146,35077410,952336,7773107,275240,53694,595987,41166,24860,77889,ctx,2
2025-05-16 15:53:08,1,18942579,11428072,226111,2674825,155730,39146,491271,18614,4401,36843,ctx,2
2025-05-16 15:53:08,2,19395935,6607687,303626,1382218,141352,34983,342052,28950,14355,37098,ctx,2
2025-05-16 15:53:08,3,12603884,3147697,112465,711157,83549,15300,233961,6195,1740,3748,ctx,2
2025-05-16 15:53:08,4,25075540,9967324,233442,2218689,241523,32114,246031,17304,8914,18702,ctx,2
2025-05-16 15:53:08,5,32051995,31256352,660823,6978018,226500,45466,432652,35670,19846,61808,ctx,2
2025-05-16 15:53:08,6,103135035,24448724,276051,5266507,603494,38400,125775,9762,26597,11043,ctx,2
2025-05-16 15:53:08,7,11694654,2506756,26736,576091,65149,4318,42066,264,1123,1042,ctx,2
2025-05-16 15:53:08,8,40666735,10739179,249967,2386063,258946,87847,475800,10635,5636,16942,ctx,2
2025-05-16 15:53:08,9,15476871,4296596,167703,956340,121407,7879,59764,6404,2418,10419,ctx,2
2025-05-16 15:53:08,10,174033833,35964291,46769,7915291,952160,132160,188583,3897,23072,4891,ctx,2
2025-05-16 15:53:08,11,10577987,2335045,10169,532605,58093,14686,158675,266,649,792,ctx,2
2025-05-16 15:53:08,12,59197756,14464414,318846,3131872,348456,125119,806016,31630,8306,20266,ctx,2
2025-05-16 15:53:08,13,14635115,4119185,82824,943413,90648,17845,167134,2465,598,1623,ctx,2
2025-05-16 15:53:08,14,14135100,4477817,52683,976646,98137,10075,100016,3511,2744,6224,ctx,2
2025-05-16 15:53:08,15,9987590,2139330,7232,501723,53865,12969,123444,580,1458,489,ctx,2
2025-05-16 15:53:08,0,52860410,39907017,1023451,8134202,469357,68569,944354,43375,129148,91957,ctx,2
2025-05-16 15:53:08,1,24949699,15899528,361827,3722161,186854,42635,676398,25914,5272,50496,ctx,2
2025-05-16 15:53:08,2,109945795,40631817,341294,9462950,651717,93282,400600,14916,21359,28148,ctx,2
2025-05-16 15:53:08,3,12343252,2906755,80221,663520,76058,17772,253679,7488,2171,3455,ctx,2
2025-05-16 15:53:08,4,40369373,30945510,714156,4754393,264076,63111,877718,47630,17180,75865,ctx,2
2025-05-16 15:53:08,5,32033804,20544696,537420,4569919,212757,38878,492414,31587,15179,42620,ctx,2
2025-05-16 15:53:08,6,15964097,7820025,170268,1615300,133336,8742,102143,14903,9950,20697,ctx,2
2025-05-16 15:53:09,7,11199122,2459262,39171,567712,65992,4697,44651,759,1487,1985,ctx,2
2025-05-16 15:53:09,8,19465209,7818206,172725,1939409,154106,45938,831533,5762,2427,12589,ctx,2
2025-05-16 15:53:09,9,15922632,8554085,125839,1686974,122123,10924,90885,7913,4794,11628,ctx,2
2025-05-16 15:53:09,10,21497356,8807687,225957,1892469,213572,29785,312637,21937,7578,20283,ctx,2
2025-05-16 15:53:09,11,11103825,3003958,41073,688414,76128,18504,192856,1068,1051,1608,ctx,2
2025-05-16 15:53:09,12,75343307,34026791,490581,7559145,459350,157343,1495596,46556,24763,38553,ctx,2
2025-05-16 15:53:09,13,11315525,2731132,30246,620904,69898,18443,153728,2678,1119,3775,ctx,2
2025-05-16 15:53:09,14,168997807,36021645,101913,7917462,953603,70228,160652,5268,21742,8886,ctx,2
2025-05-16 15:53:09,15,11913764,3006983,29400,691918,75052,15424,150392,1791,1659,2145,ctx,2
2025-05-16 15:53:09,0,38750814,20922223,933548,4162715,346716,67158,640481,47276,25981,80564,ctx,2
2025-05-16 15:53:09,1,25191374,32126025,301457,7481840,158939,50142,584179,21424,4721,42053,ctx,2
2025-05-16 15:53:09,2,44981548,10535312,212797,2329214,277228,39130,190692,10528,6817,13326,ctx,2
2025-05-16 15:53:09,3,12250397,3095804,89342,700015,78935,15588,218512,5305,1725,3354,ctx,2
2025-05-16 15:53:09,4,31707268,13153752,682332,2736360,288337,65921,556412,47590,17946,62190,ctx,2
2025-05-16 15:53:09,5,15326081,5804065,188416,1214410,100374,20789,173891,9762,3608,13661,ctx,2
2025-05-16 15:53:09,6,105004963,22979197,97313,4999720,576305,87089,210242,8941,19433,10132,ctx,2
2025-05-16 15:53:09,7,11266858,2507863,17511,573308,63881,3862,39441,193,1475,853,ctx,2
2025-05-16 15:53:09,8,148273873,32963914,147030,7140025,812334,238622,469127,9271,26914,9748,ctx,2
2025-05-16 15:53:09,9,12813817,3125953,80118,708362,83461,8363,70582,7865,5012,9561,ctx,2
2025-05-16 15:53:09,10,23624058,5535007,52654,1231632,145862,20267,106472,3796,3525,4825,ctx,2
2025-05-16 15:53:09,11,9613713,2062506,8464,484280,53053,13946,126354,11,790,179,ctx,2
2025-05-16 15:53:09,12,25872769,20088012,450163,4570410,162187,75110,916082,31902,7245,20790,ctx,2
2025-05-16 15:53:09,13,14839999,17642098,56765,4666170,69496,19118,215807,3602,15927,5378,ctx,2
2025-05-16 15:53:09,14,28966876,6437195,26594,1442058,166535,13789,78847,6240,5301,9624,ctx,2
2025-05-16 15:53:09,15,9645212,2157349,7061,505030,51508,11439,104705,230,1408,191,ctx,2
2025-05-16 15:53:11,0,231354709,446528705,910424,89299161,1250566,57571,6025147,127588,635618,293663,ctx,2
2025-05-16 15:53:11,1,290229205,583692621,887189,114964892,1956841,277062,12665694,238378,437646,246040,ctx,2
2025-05-16 15:53:11,2,38911867,21107014,501136,4544372,234117,41498,488068,30555,15026,55705,ctx,2
2025-05-16 15:53:11,3,44594508,53035206,194103,10560690,362388,68080,1546421,24387,67799,18408,ctx,2
2025-05-16 15:53:11,4,62876396,48527638,567557,9849465,479612,63201,1315762,37096,73316,165470,ctx,2
2025-05-16 15:53:11,5,58175033,45284816,874705,5893228,333933,75233,1055309,55843,35681,164705,ctx,2
2025-05-16 15:53:11,6,71296441,33598392,609206,7131623,459779,69526,647632,34945,26871,108715,ctx,2
2025-05-16 15:53:11,7,45411794,24468624,285911,4999858,194014,10587,307184,5959,36120,146025,ctx,2
2025-05-16 15:53:11,8,79392740,30893621,450194,5096491,483972,145001,1420571,21220,17793,58900,ctx,2
2025-05-16 15:53:11,9,30752952,13770351,157605,2747539,144072,21957,491827,22565,15760,59221,ctx,2
2025-05-16 15:53:11,10,161111399,60293157,354984,12431784,938418,108031,1012490,10105,52087,173366,ctx,2
2025-05-16 15:53:11,11,32624786,17598586,150981,3548062,149485,21326,1281750,2504,13373,114579,ctx,2
2025-05-16 15:53:11,12,67518916,33759371,679083,7480119,525316,152654,1682847,63851,69821,54714,ctx,2
