time,cpu,cpu_cycles,instructions,cache_misses,branch_instrs,branch_misses,L1_icache_miss,L1_dcache_miss,ITLB_misses,L2_cache_miss,DTLB_misses,ts,thread,pid
7489269434129,4,226068762,270914484,907875,28552963,1399212,422409,8457570,387124,16587,80332,7489269434129,swapper/4,0
7490294835185,4,207090495,229798258,987812,24505139,1253066,355260,7037771,346688,12462,72073,7490294835185,swapper/4,0
7491306164847,4,241629549,264846303,2133342,33708389,1268539,414877,8797278,378881,27212,130770,7491306164847,swapper/4,0
7492338053630,4,228571952,266139348,981788,22486086,1464362,243597,6311386,402755,16986,55629,7492338053630,swapper/4,0
7493341233907,4,230323882,287134196,1011572,37708382,1402193,295725,5992564,341930,22078,69590,7493341233907,swapper/4,0
7494358590975,4,236682969,267062916,1152500,39476286,1715021,378593,7086365,346249,27584,125123,7494358590975,swapper/4,0
7495361941042,4,224388253,278053991,820584,33252042,1278931,354678,7734325,411195,25473,98908,7495361941042,swapper/4,0
7496371834847,4,225747063,262315513,884524,27986071,1399915,330060,6132980,97107,14888,53507,7496371834847,swapper/4,0
7497375075200,4,221074544,244129718,1124275,24401178,1154108,308270,7599872,85611,17336,134688,7497375075200,swapper/4,0
7498388497824,4,135833378,169510991,783866,19317893,654446,172229,5374370,104504,11517,57538,7498388497824,swapper/4,0
7220052582312,5,313130245,374071404,1472195,65668535,1826407,131889,3952151,148690,352488,259614,7220052582312,cpptools,24611
7221062772246,5,320190398,432169963,1038220,84429205,1451445,77902,3874545,104645,581288,205814,7221062772246,kworker/u32:2,117
7222075356421,5,316601507,482266037,1057898,86700732,1382340,69954,3826451,237432,920808,238058,7222075356421,cpptools,24611
7223078559912,5,319160652,400802877,1497082,68795125,1652527,117272,3671786,385622,578098,70938,7223078559912,Thread<03>,4473
7224085366809,5,317379307,459345275,991775,86315685,1505587,93169,4004574,124972,562732,180533,7224085366809,cpptools,24611
7225088596012,5,323190311,459050471,780489,89123541,1573731,100369,4246265,107363,574400,212913,7225088596012,gnome-shell,1387
7226101950488,5,319373880,436247581,1395639,80424345,1538453,222487,7676365,225482,417956,292102,7226101950488,code,4768
7227131474738,5,303233256,273149194,1732319,38227503,2278775,157901,2951939,239577,98773,266179,7227131474738,Thread<07>,4477
7228144163356,5,303393930,325726160,1608830,50543235,1938109,142693,3350417,224518,203575,227679,7228144163356,Thread<03>,4473
7229147735430,5,313365272,491951125,931699,92097067,1282094,65059,3640439,51332,386129,149261,7229147735430,swapper/5,0
7230154332413,5,316111505,408956659,1057016,65630633,1615066,101438,3331420,105243,226026,192180,7230154332413,code,4575
7231189892524,5,305229609,312778627,1506561,37072087,2128964,152886,3103066,384342,93046,247339,7231189892524,swapper/5,0
7232192988154,5,285517777,252083547,1735533,36543379,2276114,161536,2977212,331197,94935,195471,7232192988154,Thread<11>,4481
7233196877118,5,308348914,307873190,2456195,46961036,2207189,147873,4085027,270558,149444,269659,7233196877118,pool-firefox_fi,30003
7234200614462,5,307484782,276263886,3389998,34864082,1563579,199549,4534092,880853,144810,671385,7234200614462,Thread<11>,4481
7235210312780,5,270907652,264466828,1864170,36870647,1647164,113971,2906818,223035,81339,261342,7235210312780,Thread<01>,4471
7236224206481,5,313084440,421092061,1416154,76461362,1485469,97630,3652427,124710,131384,103671,7236224206481,cpptools,24608
7237227794867,5,317070322,502613271,713803,98470820,1265361,119108,8431006,146065,229993,91184,7237227794867,pool-firefox_fi,30001
7238230735128,5,307815922,386015856,1354322,64570823,1693034,207564,6953603,248050,124274,154741,7238230735128,swapper/5,0
7239248873181,5,316370068,339978483,1783569,47900300,1849673,140053,2968276,217904,183554,336171,7239248873181,kworker/u32:4,18802
7240274580868,5,304142310,286575423,1972706,42306319,2281399,179254,3212843,362577,131739,318734,7240274580868,Thread<12>,4482
7241278046422,5,294785026,292460897,1778932,46741831,2334810,189693,3099945,362009,138744,232513,7241278046422,Thread<11>,4481
7242286387963,5,308063560,341463137,1592973,48934972,1858058,569711,12791608,124425,70305,281071,7242286387963,pool-firefox_fi,30003
7243289930422,5,295073542,328434996,1508088,47961583,1894926,482858,8188520,98172,36921,84313,7243289930422,kworker/u32:3,28738
7244292904236,5,302744750,279659378,1907637,37334066,1849469,405276,9004342,119283,34149,160452,7244292904236,firefox,3314
7245328379349,5,308974575,302720137,1730942,43725848,2216804,665638,11973502,98523,58861,168543,7245328379349,gmain,3399
7246331175565,5,310435745,359501112,1532669,61264649,2004893,634907,13909669,97121,249571,255872,7246331175565,Thread<11>,4481
7247384450839,5,290762793,343397058,1667708,57827944,1559591,443060,14626632,80850,200416,255609,7247384450839,swapper/5,0
7248399820208,5,302361537,302852357,2408699,48193843,1804841,668956,14885123,542575,244217,444069,7248399820208,kworker/u32:1,27026
7249519569083,5,306709486,339606942,3623664,63025128,1432603,656693,17440475,327541,251857,535239,7249519569083,code,4552
7250534943003,5,299508168,383321479,1227944,71737089,1587382,287621,10590111,78319,306745,175887,7250534943003,Thread<15>,4485
7251538028457,5,298403368,310947530,1353117,52569681,2001777,416213,9219750,170786,241389,220070,7251538028457,pool-firefox_fi,29998
7252540770575,5,294433881,247497534,1759204,34507568,2669663,533487,8264112,202561,62189,150013,7252540770575,Thread<10>,4480
7253544551450,5,304196817,283747240,1556380,38545249,2181889,491425,8795610,249117,101924,204781,7253544551450,Thread<09>,4479
7254548584946,5,301176200,287900478,1764685,39681793,1935293,434824,9750538,250452,102423,257392,7254548584946,code,4768
7255554394237,5,306312538,295474602,1819835,44600512,1860974,417475,9504476,224691,102267,222353,7255554394237,Chrome_ChildIOT,4501
7256587601929,5,304977301,288490313,1821006,38438933,1995219,614356,11681818,132267,63975,221311,7256587601929,Thread<11>,4481
7257592149752,5,290308081,288351098,1659098,38790857,2052139,425694,8586942,113663,53492,228947,7257592149752,Thread<08>,4478
7258595152057,5,293982433,260178024,1672038,34911509,1902775,438811,8890031,124501,45963,229255,7258595152057,pool-firefox_fi,29998
7259605993027,5,291388947,245035369,2095203,33813635,2113262,594395,12523126,116704,46236,205144,7259605993027,pool-firefox_fi,29997
7260611182776,5,299792098,324332177,1693360,49338272,1983579,485670,8919059,104224,40111,108663,7260611182776,kworker/u32:2,117
7261614078447,5,299140458,258459815,1899847,33014631,2261932,512597,9124792,126201,20606,107576,7261614078447,swapper/5,0
7262618376470,5,295668229,256876781,1767336,33059944,2151602,472118,8329597,250629,27937,99685,7262618376470,Thread<15>,4485
7263621584481,5,309129350,302865908,2276184,39712964,2013322,506158,11009090,226768,36598,306655,7263621584481,gmain,3399
7264639278041,5,299133397,314493828,1602062,37758729,1868292,570877,12288143,120314,54651,152671,7264639278041,swapper/5,0
7265642500658,5,298424195,278390458,1816112,47662773,2601239,759868,12390983,76237,144089,300319,7265642500658,Thread<04>,4474
7266645585412,5,307422283,289423098,1643597,40137139,2285905,296208,5857292,108320,130937,76851,7266645585412,kswapd0,142
7267648816279,5,298395991,330625883,1393865,44965668,2095752,252854,5856278,95365,128368,135533,7267648816279,swapper/5,0
7268691596363,5,298252589,287090912,1484376,46791332,2383987,611341,11535068,99633,98719,270227,7268691596363,pool-firefox_fi,30001
7269694716611,5,297929917,277211350,1825318,44013221,2096337,599476,12339731,112388,92453,242215,7269694716611,swapper/5,0
7270698681525,5,296282525,303914793,1381199,45307924,2330592,569419,10639325,91852,87910,137321,7270698681525,kworker/u32:2,117
7271723672157,5,283125123,251489149,1699340,38432989,2154625,566761,11658039,105494,110801,298146,7271723672157,firefox,3314
7272726830691,5,288929451,257669277,1821805,36557093,2218260,579855,11898431,105456,126064,309678,7272726830691,Thread<06>,4476
7273732141604,5,302585108,265932133,1862810,36929467,2223159,636212,12702485,110767,122634,368710,7273732141604,code,4768
7274735202229,5,291630659,294729814,1294657,41855979,2301992,288813,5084112,312062,118976,38429,7274735202229,ReceiveQueue,27346
7275754154732,5,294070329,266364892,1588290,35168161,2531707,299736,5721650,322667,91173,64671,7275754154732,pool-firefox_fi,29998
7276757108997,5,288837864,267834572,1669700,40709383,2504416,364097,5633942,306844,90987,40076,7276757108997,code,4768
7277760279357,5,297116457,273997203,1822547,38432018,2082937,278679,5737179,327421,118909,63662,7277760279357,pool-firefox_fi,30001
7278772306111,5,308369514,286122327,2567308,42500825,1935685,348666,6909101,433425,124883,106465,7278772306111,firefox,3314
7279775105341,5,292202449,303322830,2254245,40529251,1697617,141376,3617422,216731,101774,59357,7279775105341,Thread<14>,4484
7280792094273,5,288622784,294518619,1591508,40781351,1931622,293825,5775095,120187,65704,50540,7280792094273,Thread<14>,4484
7281797965490,5,298302595,258113055,1799163,35488267,2250568,501693,9642837,119156,45970,215750,7281797965490,Thread<06>,4476
7282802818912,5,295164459,333196374,1499337,40789137,1625787,363199,8377681,105575,75516,152797,7282802818912,pool-firefox_fi,27645
7283805675290,5,296400825,265178981,1805303,39774088,2183628,443550,9188125,121910,56795,240517,7283805675290,pool-firefox_fi,30004
7284821629118,5,299853830,347135895,1330924,51367493,1916524,302871,5966053,323174,140540,42245,7284821629118,kworker/u33:15,27468
7285825027196,5,304040455,402874076,1102623,74504662,1536501,186374,7442259,213158,459456,52999,7285825027196,Thread<08>,4478
7286837800521,5,299240725,311814778,1686950,49592597,1859996,139002,3398020,197560,203602,254002,7286837800521,kworker/u32:5,30210
7287840727806,5,300279606,362835335,1403586,63836287,1750998,106337,3233532,177550,348935,228996,7287840727806,gmain,3399
7288843921610,5,300511873,331124079,1567648,57214883,1990370,127474,3435916,191662,291801,247355,7288843921610,pool-firefox_fi,30001
7289847211520,5,310683985,368990588,1317011,63200399,2230533,84070,4527564,129506,328773,237891,7289847211520,kcompactd0,119
7290850203351,5,302161398,369711420,1312795,67751116,1929451,95660,3916548,138099,386281,281141,7290850203351,kworker/u32:3,28738
7291853139802,5,311558945,391950728,1248778,70539449,1632230,99381,3496969,146373,389131,245884,7291853139802,Thread<07>,4477
7292870436298,5,305668979,332134594,1665686,52560905,1818227,129516,3165029,212136,234984,238549,7292870436298,Thread<15>,4485
7293874060906,5,303804360,334035718,2519364,59963238,1609802,137250,3881053,133054,194644,366680,7293874060906,pool-firefox_fi,29998
7294877387155,5,294422239,239531451,2264950,41479044,2213214,166840,3405521,114292,95741,446620,7294877387155,kworker/u32:3,28738
7295903958756,5,299531451,297316693,1730134,38461473,1979426,146293,2933671,232863,94657,213480,7295903958756,code,4768
7296907133527,5,279324695,227689907,1850482,35159833,2111408,161318,3162981,434308,135234,425472,7296907133527,sudo,29958
7297909758580,5,281675077,266915887,1793561,39077802,2241727,176335,3397634,409609,101142,351466,7297909758580,migration/5,77
7298915393597,5,289882725,276294454,1681229,35722117,1887619,131159,2535654,237188,76793,272474,7298915393597,Thread<15>,4485
7299937245047,5,294928129,314672109,1695428,40942210,1768030,512366,11690725,123986,52313,231278,7299937245047,firefox,3314
7300941120764,5,290870413,295152153,1794619,35111462,2024943,613335,12300900,110609,51695,163853,7300941120764,kworker/u32:2,117
7301946498568,5,295918382,335960569,1630359,48041812,1762377,511939,10638250,104354,69652,259286,7301946498568,Thread<00>,4470
7302949711149,5,289776660,284034534,1661519,35398035,1812219,504479,10834417,117429,105815,324621,7302949711149,Thread<04>,4474
7303977213980,5,290481062,284345555,1742508,44770221,2021534,576249,10867587,83629,70099,174426,7303977213980,Thread<06>,4476
7304980795054,5,293790532,267635616,1823961,33913410,2036042,441032,8465036,114932,33589,106452,7304980795054,Thread<08>,4478
7305985061486,5,302508618,310626293,1672428,37144706,1819334,400450,9509724,131774,37338,139537,7305985061486,kworker/u32:4,18802
7306988532008,5,285436850,288470093,1435627,41884763,1955283,413711,8546457,94936,35099,138962,7306988532008,Thread<14>,4484
7307991861315,5,297079489,284275407,1907855,37110551,2020752,572775,10483884,116537,56666,166969,7307991861315,gmain,3399
7308996557075,5,296192994,259980014,2512101,40838903,1971872,637221,13833541,137452,63834,298977,7308996557075,Thread<05>,4475
7310039251997,5,290853750,330048411,1515891,45216114,1710374,512069,11286754,109916,90983,339384,7310039251997,pool-firefox_fi,30005
7311042389881,5,300783778,284101954,1885643,37551489,2240529,689321,12724027,237667,81353,325093,7311042389881,Thread<08>,4478
7312077485357,5,296784357,334856325,1423535,48411418,1746581,544861,10961856,105043,110752,283568,7312077485357,code,4768
7313104681902,5,293607270,304003804,1380084,44042986,1771046,325164,7705012,113368,60593,243180,7313104681902,code,4486
7314131305891,5,290683250,283365788,1762794,40130906,2143756,603597,11196541,232269,90447,257103,7314131305891,Thread<01>,4471
7315134780847,5,285078308,268191753,1541431,37306876,2311320,659129,11244659,220909,77292,189865,7315134780847,Thread<11>,4481
7316156757451,5,289566481,252738581,1531361,32679400,2120521,512663,10843141,341554,97421,244452,7316156757451,Thread<10>,4480
7317218624385,5,298531211,287114095,1727122,41111418,1939503,283163,6123494,128941,47756,220207,7317218624385,Thread<15>,4485
7318221893671,5,282229127,265264699,1579701,39799091,2098254,292874,5904475,193598,87140,256075,7318221893671,Thread<06>,4476
7319228217757,5,287602193,262835185,1757068,38986132,2049017,325165,6014863,224811,102401,374510,7319228217757,Thread<00>,4470
7320231479787,5,293457998,286863215,1700860,45029643,2107969,325473,6113666,214026,93406,299533,7320231479787,kworker/u32:5,30210
7321254343050,5,285004218,259009179,1701271,34861676,1906635,423798,8644997,470736,25822,118248,7321254343050,Thread<00>,4470
7322275596889,5,285816558,271725455,1353562,34137594,1907444,281799,5130547,327075,115309,53836,7322275596889,Thread<10>,4480
7323292631258,5,301445018,267695454,2127680,34694038,2071582,295644,5929191,120712,49820,62795,7323292631258,Thread<09>,4479
7324295786516,5,295961777,287068389,1991478,42111868,1966428,459703,9240588,123427,64705,55389,7324295786516,pool-firefox_fi,27645
7325305645586,5,284642174,250370440,1512708,36743178,2056873,329335,5669792,111774,56755,52304,7325305645586,data_thread,29995
7326334477036,5,293810217,248523761,1899086,33850343,2235506,459107,8632733,350470,88478,141561,7326334477036,pool-firefox_fi,29997
7327337704802,5,299121160,272865582,1600976,35900873,1962523,408951,9065861,500036,111650,165916,7327337704802,Thread<08>,4478
7328340704958,5,292536284,299679080,1605772,36993655,1877155,433041,9000174,460511,99196,91726,7328340704958,Thread<13>,4483
7329351400745,5,301694234,315558167,1605585,41334055,1834083,415645,8461599,495104,132145,181370,7329351400745,Thread<05>,4475
7330354835114,5,293363940,286221387,1602859,38640531,2082729,417664,8587040,440943,114498,208874,7330354835114,Thread<11>,4481
7331357734082,5,299527972,299312469,1457983,43852210,1950790,370064,8163152,454544,120548,206640,7331357734082,Thread<05>,4475
7332384383917,5,298039238,261422654,1964084,37517282,2115672,500988,9125321,343633,115368,145435,7332384383917,code,4768
7333388037601,5,304344492,302578886,1758846,42507806,2166089,376331,8987452,495658,117352,117834,7333388037601,Thread<00>,4470
7334390770358,5,297680617,275515389,1803717,41303129,2157461,489537,8601683,424481,143284,127957,7334390770358,kworker/u32:1,27026
7335415394592,5,281019769,265022478,1526029,34708871,2244545,309391,5831496,328382,99499,52681,7335415394592,Thread<15>,4485
